id,order_id,name,amount_paid
12862,437,tikka-masala,11.25
12863,3204,tikka-masala,11.25
12864,1989,soda,3.75
12865,1885,cake,6.75
12866,1248,blt,9.25
12867,1758,blt,9.25
12868,4402,grilled-cheese,9.25
12869,875,tikka-masala,11.25
12870,1242,grilled-cheese,9.25
12871,2155,grilled-cheese,9.25
12872,3484,chicken-parm,10.25
12873,4799,tikka-masala,11.25
12874,1823,soda,3.75
12875,3045,tikka-masala,11.25
12876,4372,soda,3.75
12877,3470,tikka-masala,11.25
12878,3408,chicken-parm,10.25
12879,1742,cake,6.75
12880,1242,chicken-parm,10.25
12881,2091,grilled-cheese,9.25
12882,2144,orange-juice,5.25
12883,1060,grilled-cheese,9.25
12884,1784,chicken-parm,10.25
12885,647,soda,3.75
12886,4673,blt,9.25
12887,4160,blt,9.25
12888,1359,grilled-cheese,9.25
12889,4592,tikka-masala,11.25
12890,1591,grilled-cheese,9.25
12891,859,grilled-cheese,9.25
12892,2042,blt,9.25
12893,4287,orange-juice,5.25
12894,4313,blt,9.25
12895,127,orange-juice,5.25
12896,4204,blt,9.25
12897,1386,chicken-parm,10.25
12898,1476,soda,3.75
12899,1307,grilled-cheese,9.25
12900,3256,chicken-parm,10.25
12901,3795,soda,3.75
12902,1050,blt,9.25
12903,148,blt,9.25
12904,4859,soda,3.75
12905,1572,chicken-parm,10.25
12906,1194,blt,9.25
12907,942,tikka-masala,11.25
12908,3300,tikka-masala,11.25
12909,1887,chicken-parm,10.25
12910,1864,grilled-cheese,9.25
12911,1858,chicken-parm,10.25
12912,2958,blt,9.25
12913,3740,blt,9.25
12914,4177,tikka-masala,11.25
12915,2773,cake,6.75
12916,4706,grilled-cheese,9.25
12917,899,grilled-cheese,9.25
12918,1499,soda,3.75
12919,3918,chicken-parm,10.25
12920,1332,soda,3.75
12921,3427,grilled-cheese,9.25
12922,1180,soda,3.75
12923,4356,cake,6.75
12924,4941,chicken-parm,10.25
12925,113,grilled-cheese,9.25
12926,4639,tikka-masala,11.25
12927,3719,cake,6.75
12928,4648,soda,3.75
12929,3163,tikka-masala,11.25
12930,1962,chicken-parm,10.25
12931,4927,soda,3.75
12932,852,blt,9.25
12933,1848,grilled-cheese,9.25
12934,1699,soda,3.75
12935,2335,blt,9.25
12936,2555,soda,3.75
12937,2925,chicken-parm,10.25
12938,2045,grilled-cheese,9.25
12939,1650,chicken-parm,10.25
12940,858,chicken-parm,10.25
12941,1798,blt,9.25
12942,271,blt,9.25
12943,2597,tikka-masala,11.25
12944,2992,grilled-cheese,9.25
12945,2362,tikka-masala,11.25
12946,3526,banana-smoothie,8.75
12947,2735,cake,6.75
12948,3343,tikka-masala,11.25
12949,4041,tikka-masala,11.25
12950,1884,grilled-cheese,9.25
12951,2321,grilled-cheese,9.25
12952,4184,orange-juice,5.25
12953,2273,chicken-parm,10.25
12954,4244,tikka-masala,11.25
12955,2839,soda,3.75
12956,147,soda,3.75
12957,4083,blt,9.25
12958,3187,tikka-masala,11.25
12959,1359,grilled-cheese,9.25
12960,4049,grilled-cheese,9.25
12961,1740,blt,9.25
12962,1022,tikka-masala,11.25
12963,3785,tikka-masala,11.25
12964,2580,blt,9.25
12965,4245,grilled-cheese,9.25
12966,1529,grilled-cheese,9.25
12967,3428,tikka-masala,11.25
12968,4058,grilled-cheese,9.25
12969,3853,tikka-masala,11.25
12970,78,tikka-masala,11.25
12971,4042,blt,9.25
12972,1434,grilled-cheese,9.25
12973,805,chicken-parm,10.25
12974,3357,soda,3.75
12975,4429,grilled-cheese,9.25
12976,3495,tikka-masala,11.25
12977,310,tikka-masala,11.25
12978,1072,soda,3.75
12979,2922,grilled-cheese,9.25
12980,2344,soda,3.75
12981,56,cake,6.75
12982,4373,blt,9.25
12983,3077,orange-juice,5.25
12984,2556,soda,3.75
12985,4905,grilled-cheese,9.25
12986,4342,blt,9.25
12987,1961,kale-smoothie,8.75
12988,116,tikka-masala,11.25
12989,3062,grilled-cheese,9.25
12990,237,tikka-masala,11.25
12991,116,tikka-masala,11.25
12992,1824,grilled-cheese,9.25
12993,3456,tikka-masala,11.25
12994,3042,blt,9.25
12995,4991,tikka-masala,11.25
12996,2702,chicken-parm,10.25
12997,751,grilled-cheese,9.25
12998,1159,blt,9.25
12999,3593,blt,9.25
13000,742,tikka-masala,11.25
13001,571,soda,3.75
13002,318,tikka-masala,11.25
13003,1044,soda,3.75
13004,2208,blt,9.25
13005,2133,blt,9.25
13006,68,chicken-parm,10.25
13007,4833,soda,3.75
13008,1282,grilled-cheese,9.25
13009,218,grilled-cheese,9.25
13010,1539,soda,3.75
13011,2853,soda,3.75
13012,3618,tikka-masala,11.25
13013,1480,tikka-masala,11.25
13014,557,grilled-cheese,9.25
13015,1220,tikka-masala,11.25
13016,629,chicken-parm,10.25
13017,1842,soda,3.75
13018,3920,banana-smoothie,8.75
13019,1364,blt,9.25
13020,3892,chicken-parm,10.25
13021,1038,chicken-parm,10.25
13022,3688,chicken-parm,10.25
13023,2010,tikka-masala,11.25
13024,140,grilled-cheese,9.25
13025,4969,tikka-masala,11.25
13026,3207,chicken-parm,10.25
13027,4375,grilled-cheese,9.25
13028,3690,tikka-masala,11.25
13029,19,tikka-masala,11.25
13030,3215,cake,6.75
13031,4933,chicken-parm,10.25
13032,705,tikka-masala,11.25
13033,568,orange-juice,5.25
13034,629,grilled-cheese,9.25
13035,280,grilled-cheese,9.25
13036,4206,tikka-masala,11.25
13037,3357,chicken-parm,10.25
13038,3972,grilled-cheese,9.25
13039,4770,chicken-parm,10.25
13040,1126,blt,9.25
13041,4500,grilled-cheese,9.25
13042,2927,chicken-parm,10.25
13043,2988,tikka-masala,11.25
13044,4843,blt,9.25
13045,1559,tikka-masala,11.25
13046,1369,cake,6.75
13047,3524,tikka-masala,11.25
13048,3898,blt,9.25
13049,3007,grilled-cheese,9.25
13050,4020,tikka-masala,11.25
13051,3039,tikka-masala,11.25
13052,3418,cake,6.75
13053,2814,blt,9.25
13054,1622,grilled-cheese,9.25
13055,1304,tikka-masala,11.25
13056,799,soda,3.75
13057,3770,tikka-masala,11.25
13058,3034,grilled-cheese,9.25
13059,4019,cake,6.75
13060,3633,chicken-parm,10.25
13061,2173,soda,3.75
13062,3099,chicken-parm,10.25
13063,4111,grilled-cheese,9.25
13064,418,tikka-masala,11.25
13065,4866,soda,3.75
13066,826,grilled-cheese,9.25
13067,1889,tikka-masala,11.25
13068,1203,blt,9.25
13069,884,tikka-masala,11.25
13070,2172,tikka-masala,11.25
13071,2552,soda,3.75
13072,3573,soda,3.75
13073,309,orange-juice,5.25
13074,1736,soda,3.75
13075,2333,grilled-cheese,9.25
13076,2780,soda,3.75
13077,3476,tikka-masala,11.25
13078,843,grilled-cheese,9.25
13079,3718,chicken-parm,10.25
13080,893,chicken-parm,10.25
13081,4585,grilled-cheese,9.25
13082,2435,tikka-masala,11.25
13083,4333,chicken-parm,10.25
13084,3157,chicken-parm,10.25
13085,4825,grilled-cheese,9.25
13086,571,soda,3.75
13087,1495,tikka-masala,11.25
13088,1314,blt,9.25
13089,2508,grilled-cheese,9.25
13090,1208,tikka-masala,11.25
13091,1290,tikka-masala,11.25
13092,2927,soda,3.75
13093,477,grilled-cheese,9.25
13094,1844,blt,9.25
13095,2344,blt,9.25
13096,2400,blt,9.25
13097,1627,soda,3.75
13098,2179,tikka-masala,11.25
13099,4217,blt,9.25
13100,3080,grilled-cheese,9.25
13101,3057,blt,9.25
13102,657,blt,9.25
13103,2079,grilled-cheese,9.25
13104,4500,chicken-parm,10.25
13105,2464,chicken-parm,10.25
13106,737,grilled-cheese,9.25
13107,624,tikka-masala,11.25
13108,4659,grilled-cheese,9.25
13109,4343,tikka-masala,11.25
13110,3268,soda,3.75
13111,1878,tikka-masala,11.25
13112,1883,tikka-masala,11.25
13113,3565,soda,3.75
13114,3586,tikka-masala,11.25
13115,4811,chicken-parm,10.25
13116,3472,blt,9.25
13117,1087,grilled-cheese,9.25
13118,4232,chicken-parm,10.25
13119,3131,grilled-cheese,9.25
13120,1134,tikka-masala,11.25
13121,2096,soda,3.75
13122,2683,grilled-cheese,9.25
13123,705,orange-juice,5.25
13124,2469,soda,3.75
13125,1148,grilled-cheese,9.25
13126,1083,blt,9.25
13127,4458,cake,6.75
13128,4984,soda,3.75
13129,460,banana-smoothie,8.75
13130,791,grilled-cheese,9.25
13131,3855,chicken-parm,10.25
13132,293,chicken-parm,10.25
13133,4723,tikka-masala,11.25
13134,1584,grilled-cheese,9.25
13135,3764,blt,9.25
13136,2556,cake,6.75
13137,2914,banana-smoothie,8.75
13138,3457,chicken-parm,10.25
13139,4790,soda,3.75
13140,3582,grilled-cheese,9.25
13141,3935,tikka-masala,11.25
13142,4918,tikka-masala,11.25
13143,2304,orange-juice,5.25
13144,1802,soda,3.75
13145,1546,blt,9.25
13146,442,soda,3.75
13147,3532,blt,9.25
13148,3216,cake,6.75
13149,4861,soda,3.75
13150,2,chicken-parm,10.25
13151,4910,grilled-cheese,9.25
13152,4383,soda,3.75
13153,4388,soda,3.75
13154,4731,tikka-masala,11.25
13155,29,blt,9.25
13156,1349,soda,3.75
13157,4637,grilled-cheese,9.25
13158,3551,soda,3.75
13159,1885,blt,9.25
13160,923,chicken-parm,10.25
13161,4386,soda,3.75
13162,3993,grilled-cheese,9.25
13163,3054,grilled-cheese,9.25
13164,1559,tikka-masala,11.25
13165,174,blt,9.25
13166,2608,blt,9.25
13167,2218,chicken-parm,10.25
13168,2517,tikka-masala,11.25
13169,405,blt,9.25
13170,3079,soda,3.75
13171,4591,tikka-masala,11.25
13172,70,grilled-cheese,9.25
13173,3933,blt,9.25
13174,2186,chicken-parm,10.25
13175,1780,blt,9.25
13176,511,grilled-cheese,9.25
13177,2510,chicken-parm,10.25
13178,277,soda,3.75
13179,4940,blt,9.25
13180,4671,grilled-cheese,9.25
13181,4085,orange-juice,5.25
13182,4794,soda,3.75
13183,4408,tikka-masala,11.25
13184,3383,tikka-masala,11.25
13185,783,soda,3.75
13186,4451,grilled-cheese,9.25
13187,4825,chicken-parm,10.25
13188,1249,tikka-masala,11.25
13189,1347,chicken-parm,10.25
13190,1937,tikka-masala,11.25
13191,2832,chicken-parm,10.25
13192,4559,chicken-parm,10.25
13193,1294,blt,9.25
13194,2864,cake,6.75
13195,2723,tikka-masala,11.25
13196,1386,grilled-cheese,9.25
13197,21,chicken-parm,10.25
13198,3322,soda,3.75
13199,4315,chicken-parm,10.25
13200,416,banana-smoothie,8.75
13201,2821,tikka-masala,11.25
13202,1870,grilled-cheese,9.25
13203,2616,soda,3.75
13204,802,tikka-masala,11.25
13205,4222,tikka-masala,11.25
13206,37,blt,9.25
13207,823,blt,9.25
13208,1240,chicken-parm,10.25
13209,1067,soda,3.75
13210,4188,tikka-masala,11.25
13211,3230,grilled-cheese,9.25
13212,4977,blt,9.25
13213,588,chicken-parm,10.25
13214,4096,tikka-masala,11.25
13215,590,tikka-masala,11.25
13216,2043,grilled-cheese,9.25
13217,3957,blt,9.25
13218,3107,tikka-masala,11.25
13219,3652,blt,9.25
13220,3065,grilled-cheese,9.25
13221,4937,blt,9.25
13222,1944,soda,3.75
13223,396,blt,9.25
13224,3385,blt,9.25
13225,1655,grilled-cheese,9.25
13226,9,grilled-cheese,9.25
13227,2333,tikka-masala,11.25
13228,3528,chicken-parm,10.25
13229,2585,tikka-masala,11.25
13230,3506,grilled-cheese,9.25
13231,3596,blt,9.25
13232,646,grilled-cheese,9.25
13233,2708,blt,9.25
13234,250,blt,9.25
13235,1800,grilled-cheese,9.25
13236,36,soda,3.75
13237,3134,orange-juice,5.25
13238,2129,grilled-cheese,9.25
13239,107,blt,9.25
13240,2910,grilled-cheese,9.25
13241,1511,tikka-masala,11.25
13242,3375,tikka-masala,11.25
13243,3124,blt,9.25
13244,4492,tikka-masala,11.25
13245,798,soda,3.75
13246,1602,blt,9.25
13247,1031,soda,3.75
13248,4944,tikka-masala,11.25
13249,715,soda,3.75
13250,3136,tikka-masala,11.25
13251,3172,tikka-masala,11.25
13252,32,chicken-parm,10.25
13253,4989,tikka-masala,11.25
13254,2975,cake,6.75
13255,3228,tikka-masala,11.25
13256,1754,blt,9.25
13257,3167,tikka-masala,11.25
13258,1810,tikka-masala,11.25
13259,3241,cake,6.75
13260,4791,tikka-masala,11.25
13261,3751,grilled-cheese,9.25
13262,1956,orange-juice,5.25
13263,3740,blt,9.25
13264,3306,grilled-cheese,9.25
13265,2475,blt,9.25
13266,1425,soda,3.75
13267,1717,chicken-parm,10.25
13268,3884,tikka-masala,11.25
13269,635,tikka-masala,11.25
13270,4482,tikka-masala,11.25
13271,634,blt,9.25
13272,1885,grilled-cheese,9.25
13273,1087,tikka-masala,11.25
13274,3313,chicken-parm,10.25
13275,347,tikka-masala,11.25
13276,2869,orange-juice,5.25
13277,3992,grilled-cheese,9.25
13278,4118,soda,3.75
13279,3589,blt,9.25
13280,1727,chicken-parm,10.25
13281,3225,blt,9.25
13282,4017,chicken-parm,10.25
13283,3309,cake,6.75
13284,3917,chicken-parm,10.25
13285,2416,blt,9.25
13286,407,soda,3.75
13287,2866,blt,9.25
13288,933,chicken-parm,10.25
13289,1730,grilled-cheese,9.25
13290,3982,tikka-masala,11.25
13291,4604,orange-juice,5.25
13292,2668,soda,3.75
13293,1262,blt,9.25
13294,4722,tikka-masala,11.25
13295,301,orange-juice,5.25
13296,1103,tikka-masala,11.25
13297,4703,tikka-masala,11.25
13298,706,blt,9.25
13299,3670,chicken-parm,10.25
13300,555,blt,9.25
13301,1935,grilled-cheese,9.25
13302,2703,tikka-masala,11.25
13303,4778,chicken-parm,10.25
13304,264,blt,9.25
13305,4597,tikka-masala,11.25
13306,1675,blt,9.25
13307,4307,chicken-parm,10.25
13308,1293,tikka-masala,11.25
13309,746,soda,3.75
13310,4090,chicken-parm,10.25
13311,2173,tikka-masala,11.25
13312,2471,tikka-masala,11.25
13313,4086,tikka-masala,11.25
13314,4962,cake,6.75
13315,1329,tikka-masala,11.25
13316,4393,chicken-parm,10.25
13317,3545,tikka-masala,11.25
13318,3675,tikka-masala,11.25
13319,823,chicken-parm,10.25
13320,3087,tikka-masala,11.25
13321,2628,blt,9.25
13322,3312,chicken-parm,10.25
13323,1759,blt,9.25
13324,4696,cake,6.75
13325,2284,tikka-masala,11.25
13326,2519,grilled-cheese,9.25
13327,1985,orange-juice,5.25
13328,1365,blt,9.25
13329,1522,soda,3.75
13330,4989,soda,3.75
13331,3150,blt,9.25
13332,536,tikka-masala,11.25
13333,3424,chicken-parm,10.25
13334,147,chicken-parm,10.25
13335,4796,tikka-masala,11.25
13336,1060,tikka-masala,11.25
13337,1489,grilled-cheese,9.25
13338,3033,blt,9.25
13339,1783,grilled-cheese,9.25
13340,576,banana-smoothie,8.75
13341,1877,grilled-cheese,9.25
13342,1849,soda,3.75
13343,663,orange-juice,5.25
13344,1295,grilled-cheese,9.25
13345,2198,tikka-masala,11.25
13346,589,tikka-masala,11.25
13347,3673,tikka-masala,11.25
13348,2083,chicken-parm,10.25
13349,937,tikka-masala,11.25
13350,4402,tikka-masala,11.25
13351,1644,tikka-masala,11.25
13352,4427,soda,3.75
13353,4302,grilled-cheese,9.25
13354,4006,cake,6.75
13355,1268,orange-juice,5.25
13356,3483,tikka-masala,11.25
13357,4670,blt,9.25
13358,3317,soda,3.75
13359,4070,tikka-masala,11.25
13360,693,chicken-parm,10.25
13361,3330,grilled-cheese,9.25
13362,1083,tikka-masala,11.25
13363,3573,tikka-masala,11.25
13364,2666,grilled-cheese,9.25
13365,1969,cake,6.75
13366,3739,blt,9.25
13367,4613,tikka-masala,11.25
13368,4677,chicken-parm,10.25
13369,809,chicken-parm,10.25
13370,361,orange-juice,5.25
13371,2607,blt,9.25
13372,3854,chicken-parm,10.25
13373,3014,blt,9.25
13374,4779,tikka-masala,11.25
13375,4167,tikka-masala,11.25
13376,4098,chicken-parm,10.25
13377,3311,cake,6.75
13378,4685,cake,6.75
13379,282,grilled-cheese,9.25
13380,869,tikka-masala,11.25
13381,1233,grilled-cheese,9.25
13382,3944,grilled-cheese,9.25
13383,4449,blt,9.25
13384,730,grilled-cheese,9.25
13385,3928,grilled-cheese,9.25
13386,3454,grilled-cheese,9.25
13387,3645,cake,6.75
13388,4248,grilled-cheese,9.25
13389,1821,blt,9.25
13390,4834,tikka-masala,11.25
13391,3984,tikka-masala,11.25
13392,2560,blt,9.25
13393,4830,blt,9.25
13394,2931,chicken-parm,10.25
13395,4750,grilled-cheese,9.25
13396,334,grilled-cheese,9.25
13397,4636,cake,6.75
13398,3858,blt,9.25
13399,2957,tikka-masala,11.25
13400,1051,blt,9.25
13401,3993,tikka-masala,11.25
13402,2290,orange-juice,5.25
13403,715,chicken-parm,10.25
13404,955,tikka-masala,11.25
13405,480,tikka-masala,11.25
13406,3717,tikka-masala,11.25
13407,3921,grilled-cheese,9.25
13408,3784,chicken-parm,10.25
13409,1917,chicken-parm,10.25
13410,3339,chicken-parm,10.25
13411,1070,chicken-parm,10.25
13412,536,blt,9.25
13413,1639,chicken-parm,10.25
13414,2690,grilled-cheese,9.25
13415,3764,blt,9.25
13416,4826,tikka-masala,11.25
13417,1483,grilled-cheese,9.25
13418,3338,chicken-parm,10.25
13419,875,chicken-parm,10.25
13420,1341,chicken-parm,10.25
13421,438,tikka-masala,11.25
13422,3134,chicken-parm,10.25
13423,3411,tikka-masala,11.25
13424,3022,orange-juice,5.25
13425,800,tikka-masala,11.25
13426,4144,chicken-parm,10.25
13427,1650,blt,9.25
13428,1597,blt,9.25
13429,1272,tikka-masala,11.25
13430,4840,tikka-masala,11.25
13431,2542,soda,3.75
13432,989,tikka-masala,11.25
13433,2144,blt,9.25
13434,1644,orange-juice,5.25
13435,3634,tikka-masala,11.25
13436,3250,chicken-parm,10.25
13437,184,blt,9.25
13438,4495,grilled-cheese,9.25
13439,2221,blt,9.25
13440,779,chicken-parm,10.25
13441,1676,cake,6.75
13442,1095,chicken-parm,10.25
13443,2869,cake,6.75
13444,3322,cake,6.75
13445,4333,tikka-masala,11.25
13446,4069,tikka-masala,11.25
13447,2670,orange-juice,5.25
13448,299,tikka-masala,11.25
13449,4744,grilled-cheese,9.25
13450,4477,tikka-masala,11.25
13451,4108,soda,3.75
13452,1959,soda,3.75
13453,2936,blt,9.25
13454,2549,tikka-masala,11.25
13455,1162,soda,3.75
13456,3941,tikka-masala,11.25
13457,2934,chicken-parm,10.25
13458,2696,tikka-masala,11.25
13459,3650,soda,3.75
13460,3109,chicken-parm,10.25
13461,324,grilled-cheese,9.25
13462,1518,cake,6.75
13463,2248,tikka-masala,11.25
13464,1018,blt,9.25
13465,4570,grilled-cheese,9.25
13466,1049,tikka-masala,11.25
13467,4090,grilled-cheese,9.25
13468,4582,grilled-cheese,9.25
13469,916,tikka-masala,11.25
13470,2686,tikka-masala,11.25
13471,1565,soda,3.75
13472,3396,grilled-cheese,9.25
13473,4275,soda,3.75
13474,4137,tikka-masala,11.25
13475,1889,tikka-masala,11.25
13476,3347,soda,3.75
13477,1827,grilled-cheese,9.25
13478,4816,chicken-parm,10.25
13479,2271,grilled-cheese,9.25
13480,1782,chicken-parm,10.25
13481,42,tikka-masala,11.25
13482,2425,blt,9.25
13483,863,grilled-cheese,9.25
13484,3323,grilled-cheese,9.25
13485,3041,tikka-masala,11.25
13486,548,grilled-cheese,9.25
13487,1985,tikka-masala,11.25
13488,1790,chicken-parm,10.25
13489,1440,blt,9.25
13490,102,soda,3.75
13491,4451,chicken-parm,10.25
13492,3509,chicken-parm,10.25
13493,2941,tikka-masala,11.25
13494,2663,chicken-parm,10.25
13495,514,blt,9.25
13496,2779,tikka-masala,11.25
13497,4966,blt,9.25
13498,2165,soda,3.75
13499,2689,grilled-cheese,9.25
13500,824,blt,9.25
13501,1940,chicken-parm,10.25
13502,3227,blt,9.25
13503,2375,chicken-parm,10.25
13504,2340,grilled-cheese,9.25
13505,4890,soda,3.75
13506,3229,orange-juice,5.25
13507,4331,chicken-parm,10.25
13508,3274,soda,3.75
13509,55,orange-juice,5.25
13510,4758,soda,3.75
13511,1395,chicken-parm,10.25
13512,1581,cake,6.75
13513,3617,tikka-masala,11.25
13514,3936,chicken-parm,10.25
13515,2179,grilled-cheese,9.25
13516,3337,chicken-parm,10.25
13517,558,orange-juice,5.25
13518,2173,grilled-cheese,9.25
13519,2518,grilled-cheese,9.25
13520,3386,chicken-parm,10.25
13521,2669,orange-juice,5.25
13522,330,chicken-parm,10.25
13523,2663,chicken-parm,10.25
13524,110,orange-juice,5.25
13525,39,soda,3.75
13526,866,cake,6.75
13527,3072,tikka-masala,11.25
13528,922,soda,3.75
13529,2759,chicken-parm,10.25
13530,471,chicken-parm,10.25
13531,884,grilled-cheese,9.25
13532,1522,soda,3.75
13533,1322,grilled-cheese,9.25
13534,1844,soda,3.75
13535,537,tikka-masala,11.25
13536,2039,soda,3.75
13537,2981,blt,9.25
13538,2655,tikka-masala,11.25
13539,1419,tikka-masala,11.25
13540,14,soda,3.75
13541,865,chicken-parm,10.25
13542,6,tikka-masala,11.25
13543,525,cake,6.75
13544,2038,soda,3.75
13545,4663,soda,3.75
13546,875,blt,9.25
13547,592,grilled-cheese,9.25
13548,1889,blt,9.25
13549,2369,banana-smoothie,8.75
13550,2066,grilled-cheese,9.25
13551,1163,soda,3.75
13552,3557,blt,9.25
13553,3769,blt,9.25
13554,2111,blt,9.25
13555,2037,chicken-parm,10.25
13556,3033,chicken-parm,10.25
13557,1581,soda,3.75
13558,3098,tikka-masala,11.25
13559,489,soda,3.75
13560,2256,grilled-cheese,9.25
13561,1343,grilled-cheese,9.25
13562,315,tikka-masala,11.25
13563,4536,chicken-parm,10.25
13564,359,tikka-masala,11.25
13565,4076,chicken-parm,10.25
13566,1589,tikka-masala,11.25
13567,1,soda,3.75
13568,2807,blt,9.25
13569,2406,blt,9.25
13570,1303,grilled-cheese,9.25
13571,3113,grilled-cheese,9.25
13572,1467,tikka-masala,11.25
13573,2112,chicken-parm,10.25
13574,2096,blt,9.25
13575,1140,grilled-cheese,9.25
13576,1193,tikka-masala,11.25
13577,999,grilled-cheese,9.25
13578,9,chicken-parm,10.25
13579,1832,tikka-masala,11.25
13580,1222,chicken-parm,10.25
13581,534,tikka-masala,11.25
13582,2621,grilled-cheese,9.25
13583,699,tikka-masala,11.25
13584,2935,grilled-cheese,9.25
13585,1256,grilled-cheese,9.25
13586,4697,blt,9.25
13587,4862,tikka-masala,11.25
13588,3876,tikka-masala,11.25
