id,ordered_at,delivered_at,delivered_to
2976,11/21/2015 15:14,11/21/2015 15:23,920
2977,10/29/2015 0:13,10/29/2015 0:22,528
2978,10/27/2015 23:28,10/27/2015 23:56,616
2979,9/6/2015 2:57,9/6/2015 2:57,252
2980,11/9/2015 14:54,11/9/2015 15:04,855
2981,10/31/2015 16:22,10/31/2015 16:36,239
2982,9/15/2015 18:37,9/15/2015 19:01,90
2983,9/26/2015 12:08,9/26/2015 12:11,859
2984,11/5/2015 19:48,11/5/2015 19:56,526
2985,9/23/2015 14:01,9/23/2015 14:03,862
2986,11/10/2015 8:16,11/10/2015 8:23,466
2987,11/25/2015 19:06,11/25/2015 19:36,881
2988,9/6/2015 23:14,9/6/2015 23:21,841
2989,11/1/2015 11:00,11/1/2015 11:16,379
2990,11/20/2015 1:07,11/20/2015 1:27,2
2991,8/17/2015 3:33,8/17/2015 4:02,714
2992,11/17/2015 14:23,11/17/2015 14:49,26
2993,11/8/2015 1:08,11/8/2015 1:14,196
2994,11/10/2015 18:08,11/10/2015 18:32,607
2995,10/6/2015 15:53,10/6/2015 16:19,712
2996,11/25/2015 18:25,11/25/2015 18:35,34
2997,11/20/2015 6:27,11/20/2015 6:50,46
2998,11/22/2015 18:23,11/22/2015 18:45,701
2999,9/28/2015 21:21,9/28/2015 21:41,57
3000,11/23/2015 18:55,11/23/2015 19:16,520
3001,11/5/2015 9:03,11/5/2015 9:07,824
3002,11/20/2015 1:38,11/20/2015 1:52,675
3003,10/29/2015 17:23,10/29/2015 17:35,11
3004,10/18/2015 16:00,10/18/2015 16:19,703
3005,10/26/2015 20:42,10/26/2015 21:09,5
3006,10/13/2015 2:00,10/13/2015 2:09,652
3007,10/31/2015 6:47,10/31/2015 6:52,259
3008,10/19/2015 17:10,10/19/2015 17:10,791
3009,11/27/2015 18:48,11/27/2015 19:15,284
3010,9/14/2015 5:31,9/14/2015 5:42,631
3011,8/27/2015 7:43,8/27/2015 8:11,317
3012,11/15/2015 6:08,11/15/2015 6:18,624
3013,11/19/2015 22:33,11/19/2015 22:59,785
3014,11/22/2015 12:34,11/22/2015 12:57,185
3015,10/7/2015 6:39,10/7/2015 6:57,438
3016,11/29/2015 18:12,11/29/2015 18:30,732
3017,11/20/2015 2:24,11/20/2015 2:42,336
3018,10/24/2015 17:26,10/24/2015 17:51,17
3019,11/23/2015 17:24,11/23/2015 17:37,303
3020,10/28/2015 12:46,10/28/2015 12:48,308
3021,10/22/2015 16:29,10/22/2015 16:47,742
3022,11/24/2015 3:26,11/24/2015 3:47,642
3023,10/21/2015 9:04,10/21/2015 9:14,203
3024,8/22/2015 23:50,8/23/2015 0:06,849
3025,9/22/2015 21:56,9/22/2015 22:08,882
3026,10/11/2015 4:09,10/11/2015 4:14,584
3027,11/13/2015 13:29,11/13/2015 13:52,381
3028,9/7/2015 8:08,9/7/2015 8:37,246
3029,11/23/2015 11:00,11/23/2015 11:20,471
3030,11/25/2015 6:30,11/25/2015 6:38,533
3031,11/11/2015 21:22,11/11/2015 21:37,36
3032,10/15/2015 1:51,10/15/2015 2:20,831
3033,11/4/2015 6:23,11/4/2015 6:38,536
3034,11/19/2015 1:52,11/19/2015 2:16,901
3035,11/17/2015 20:31,11/17/2015 20:40,92
3036,11/11/2015 20:34,11/11/2015 20:54,345
3037,9/3/2015 4:45,9/3/2015 4:45,988
3038,10/22/2015 15:07,10/22/2015 15:29,811
3039,10/22/2015 17:33,10/22/2015 17:55,627
3040,10/29/2015 4:07,10/29/2015 4:35,33
3041,11/26/2015 11:20,11/26/2015 11:28,167
3042,12/1/2015 4:16,12/1/2015 4:21,830
3043,9/12/2015 23:19,9/12/2015 23:35,513
3044,11/24/2015 17:44,11/24/2015 18:05,612
3045,10/18/2015 12:31,10/18/2015 12:32,432
3046,9/26/2015 16:23,9/26/2015 16:32,595
3047,11/20/2015 5:57,11/20/2015 6:14,182
3048,11/6/2015 3:51,11/6/2015 4:03,250
3049,12/1/2015 19:07,12/1/2015 19:14,973
3050,9/21/2015 21:08,9/21/2015 21:32,968
3051,9/20/2015 15:28,9/20/2015 15:51,781
3052,10/21/2015 23:44,10/21/2015 23:44,432
3053,10/1/2015 6:35,10/1/2015 6:51,900
3054,11/22/2015 10:51,11/22/2015 11:00,849
3055,11/16/2015 2:36,11/16/2015 2:42,468
3056,12/1/2015 4:05,12/1/2015 4:24,935
3057,11/2/2015 23:28,11/2/2015 23:55,189
3058,10/29/2015 23:11,10/29/2015 23:19,6
3059,10/10/2015 21:34,10/10/2015 22:03,208
3060,11/4/2015 11:46,11/4/2015 11:56,215
3061,10/13/2015 9:44,10/13/2015 10:00,97
3062,11/17/2015 20:37,11/17/2015 20:50,240
3063,10/17/2015 14:55,10/17/2015 15:10,200
3064,11/16/2015 11:19,11/16/2015 11:28,967
3065,11/25/2015 8:47,11/25/2015 8:47,46
3066,11/10/2015 15:31,11/10/2015 15:59,298
3067,11/30/2015 4:07,11/30/2015 4:32,803
3068,11/15/2015 16:00,11/15/2015 16:22,904
3069,11/1/2015 13:32,11/1/2015 14:01,236
3070,9/10/2015 1:47,9/10/2015 2:03,244
3071,10/17/2015 18:10,10/17/2015 18:38,573
3072,12/1/2015 17:54,12/1/2015 18:12,26
3073,11/27/2015 0:54,11/27/2015 0:56,532
3074,11/18/2015 12:08,11/18/2015 12:38,413
3075,11/4/2015 6:16,11/4/2015 6:31,944
3076,8/21/2015 23:36,8/21/2015 23:37,646
3077,11/5/2015 0:06,11/5/2015 0:18,314
3078,8/25/2015 11:10,8/25/2015 11:25,831
3079,11/8/2015 5:55,11/8/2015 6:04,832
3080,11/19/2015 11:51,11/19/2015 12:09,313
3081,11/6/2015 18:12,11/6/2015 18:15,585
3082,10/18/2015 12:39,10/18/2015 12:44,456
3083,10/26/2015 19:48,10/26/2015 19:53,582
3084,11/16/2015 14:41,11/16/2015 14:48,648
3085,11/20/2015 7:54,11/20/2015 8:19,65
3086,10/23/2015 19:55,10/23/2015 20:23,666
3087,9/27/2015 21:13,9/27/2015 21:24,810
3088,9/19/2015 22:46,9/19/2015 22:50,638
3089,10/30/2015 9:43,10/30/2015 9:52,522
3090,9/11/2015 15:41,9/11/2015 16:10,643
3091,11/1/2015 3:36,11/1/2015 3:37,484
3092,9/10/2015 21:30,9/10/2015 21:41,746
3093,11/30/2015 0:11,11/30/2015 0:24,289
3094,11/1/2015 9:41,11/1/2015 10:01,854
3095,10/29/2015 22:11,10/29/2015 22:29,794
3096,11/28/2015 14:46,11/28/2015 15:11,694
3097,11/15/2015 5:11,11/15/2015 5:40,588
3098,9/19/2015 4:45,9/19/2015 4:48,416
3099,11/19/2015 17:39,11/19/2015 18:03,5
3100,9/29/2015 0:14,9/29/2015 0:22,560
3101,11/4/2015 1:59,11/4/2015 1:59,601
3102,10/6/2015 0:08,10/6/2015 0:12,111
3103,9/4/2015 17:12,9/4/2015 17:26,297
3104,9/2/2015 13:39,9/2/2015 13:53,588
3105,9/23/2015 3:27,9/23/2015 3:55,40
3106,9/27/2015 13:06,9/27/2015 13:23,684
3107,11/11/2015 2:25,11/11/2015 2:37,225
3108,9/11/2015 23:43,9/11/2015 23:50,673
3109,11/20/2015 21:37,11/20/2015 21:44,221
3110,9/16/2015 8:03,9/16/2015 8:06,837
3111,9/18/2015 9:05,9/18/2015 9:34,735
3112,8/23/2015 17:10,8/23/2015 17:34,996
3113,9/20/2015 4:25,9/20/2015 4:25,836
3114,11/14/2015 11:49,11/14/2015 12:04,679
3115,11/1/2015 6:46,11/1/2015 6:58,57
3116,11/6/2015 1:26,11/6/2015 1:37,821
3117,9/26/2015 12:21,9/26/2015 12:40,849
3118,10/2/2015 15:51,10/2/2015 16:17,852
3119,11/27/2015 7:55,11/27/2015 8:17,552
3120,9/13/2015 7:42,9/13/2015 7:45,480
3121,9/12/2015 17:30,9/12/2015 17:51,724
3122,11/30/2015 15:39,11/30/2015 15:57,960
3123,10/30/2015 14:25,10/30/2015 14:34,210
3124,10/9/2015 8:33,10/9/2015 8:42,275
3125,10/15/2015 6:47,10/15/2015 7:08,541
3126,8/29/2015 18:12,8/29/2015 18:35,800
3127,10/31/2015 5:25,10/31/2015 5:33,67
3128,11/10/2015 3:29,11/10/2015 3:38,87
3129,11/15/2015 1:29,11/15/2015 1:50,54
3130,9/8/2015 6:24,9/8/2015 6:43,80
3131,10/25/2015 17:12,10/25/2015 17:16,406
3132,9/29/2015 1:35,9/29/2015 1:43,565
3133,11/24/2015 21:53,11/24/2015 22:15,187
3134,11/2/2015 5:24,11/2/2015 5:33,690
3135,11/24/2015 19:54,11/24/2015 20:04,121
3136,11/19/2015 17:09,11/19/2015 17:22,951
3137,9/23/2015 1:24,9/23/2015 1:27,923
3138,9/4/2015 8:12,9/4/2015 8:18,232
3139,9/4/2015 19:44,9/4/2015 20:04,197
3140,10/25/2015 4:51,10/25/2015 5:11,0
3141,10/2/2015 23:17,10/2/2015 23:29,776
3142,11/21/2015 11:33,11/21/2015 11:34,92
3143,9/27/2015 0:41,9/27/2015 0:51,158
3144,11/28/2015 11:02,11/28/2015 11:29,577
3145,10/6/2015 20:24,10/6/2015 20:41,281
3146,10/12/2015 5:22,10/12/2015 5:36,762
3147,11/5/2015 15:19,11/5/2015 15:44,5
3148,9/28/2015 16:12,9/28/2015 16:41,81
3149,11/17/2015 12:38,11/17/2015 13:03,161
3150,11/4/2015 3:00,11/4/2015 3:29,264
3151,10/15/2015 18:27,10/15/2015 18:38,104
3152,8/23/2015 10:14,8/23/2015 10:31,735
3153,9/25/2015 1:16,9/25/2015 1:31,710
3154,10/16/2015 17:38,10/16/2015 18:02,7
3155,11/10/2015 19:58,11/10/2015 19:59,170
3156,8/30/2015 1:54,8/30/2015 2:19,157
3157,10/1/2015 23:55,10/1/2015 23:57,4
3158,11/18/2015 4:42,11/18/2015 4:45,793
3159,11/16/2015 8:27,11/16/2015 8:51,99
3160,11/23/2015 7:42,11/23/2015 7:44,630
3161,10/26/2015 8:02,10/26/2015 8:23,122
3162,9/6/2015 3:26,9/6/2015 3:42,156
3163,11/9/2015 20:23,11/9/2015 20:35,647
3164,11/8/2015 16:58,11/8/2015 17:08,468
3165,10/17/2015 16:39,10/17/2015 16:55,714
3166,9/4/2015 22:16,9/4/2015 22:33,498
3167,10/23/2015 6:30,10/23/2015 6:55,169
3168,10/14/2015 17:49,10/14/2015 18:09,357
3169,10/10/2015 7:55,10/10/2015 8:09,238
3170,10/7/2015 14:44,10/7/2015 15:05,100
3171,10/18/2015 4:32,10/18/2015 4:39,996
3172,10/24/2015 18:14,10/24/2015 18:28,119
3173,11/19/2015 22:22,11/19/2015 22:39,209
3174,10/29/2015 5:37,10/29/2015 5:46,202
3175,11/19/2015 5:55,11/19/2015 6:22,758
3176,10/3/2015 10:49,10/3/2015 11:06,276
3177,9/13/2015 20:39,9/13/2015 20:41,646
3178,10/14/2015 7:21,10/14/2015 7:28,911
3179,9/23/2015 16:17,9/23/2015 16:37,573
3180,11/22/2015 21:55,11/22/2015 22:23,62
3181,11/29/2015 2:58,11/29/2015 3:21,463
3182,11/5/2015 3:22,11/5/2015 3:48,932
3183,11/14/2015 7:57,11/14/2015 8:00,395
3184,9/27/2015 22:43,9/27/2015 22:48,678
3185,10/2/2015 5:35,10/2/2015 5:39,632
3186,9/23/2015 9:59,9/23/2015 10:22,379
3187,9/15/2015 7:14,9/15/2015 7:23,990
3188,10/26/2015 23:55,10/27/2015 0:00,145
3189,8/18/2015 0:56,8/18/2015 1:24,778
3190,11/19/2015 14:21,11/19/2015 14:26,252
3191,10/3/2015 2:51,10/3/2015 3:20,515
3192,11/22/2015 16:52,11/22/2015 17:14,682
3193,11/28/2015 8:03,11/28/2015 8:08,963
3194,10/13/2015 3:51,10/13/2015 4:18,30
3195,11/24/2015 8:12,11/24/2015 8:21,590
3196,9/5/2015 18:20,9/5/2015 18:46,722
3197,11/24/2015 4:39,11/24/2015 5:04,675
3198,10/14/2015 6:26,10/14/2015 6:37,863
3199,11/26/2015 20:40,11/26/2015 21:01,738
3200,10/16/2015 10:44,10/16/2015 10:54,446
3201,10/10/2015 20:10,10/10/2015 20:20,643
3202,11/10/2015 11:43,11/10/2015 11:58,408
3203,10/15/2015 13:28,10/15/2015 13:46,998
3204,9/15/2015 22:15,9/15/2015 22:17,833
3205,11/28/2015 18:56,11/28/2015 18:58,899
3206,11/2/2015 17:29,11/2/2015 17:41,808
3207,11/7/2015 22:37,11/7/2015 22:41,623
3208,11/14/2015 17:23,11/14/2015 17:34,28
3209,11/18/2015 13:33,11/18/2015 14:02,895
3210,11/14/2015 18:59,11/14/2015 19:26,9
3211,10/18/2015 22:23,10/18/2015 22:40,337
3212,9/13/2015 1:06,9/13/2015 1:32,993
3213,10/16/2015 2:45,10/16/2015 2:48,473
3214,11/25/2015 17:47,11/25/2015 18:04,112
3215,8/23/2015 14:49,8/23/2015 15:07,518
3216,11/28/2015 19:25,11/28/2015 19:35,671
3217,9/18/2015 14:32,9/18/2015 14:50,187
3218,11/6/2015 17:10,11/6/2015 17:19,260
3219,10/21/2015 2:06,10/21/2015 2:30,801
3220,9/6/2015 2:33,9/6/2015 2:47,96
3221,9/21/2015 4:17,9/21/2015 4:34,789
3222,10/13/2015 7:08,10/13/2015 7:15,567
3223,9/9/2015 4:22,9/9/2015 4:25,652
3224,11/28/2015 15:24,11/28/2015 15:36,258
3225,8/20/2015 12:27,8/20/2015 12:47,565
3226,11/16/2015 23:19,11/16/2015 23:22,178
3227,11/23/2015 8:41,11/23/2015 8:43,236
3228,11/25/2015 14:00,11/25/2015 14:15,517
3229,11/30/2015 23:47,12/1/2015 0:17,11
3230,10/31/2015 11:59,10/31/2015 12:20,380
3231,11/19/2015 2:27,11/19/2015 2:45,179
3232,8/20/2015 1:23,8/20/2015 1:27,542
3233,9/24/2015 10:47,9/24/2015 10:51,131
3234,8/27/2015 22:39,8/27/2015 22:49,118
3235,9/11/2015 13:18,9/11/2015 13:23,963
3236,9/23/2015 20:15,9/23/2015 20:31,311
3237,11/28/2015 1:16,11/28/2015 1:32,25
3238,9/10/2015 7:07,9/10/2015 7:15,181
3239,11/18/2015 2:58,11/18/2015 3:06,364
3240,10/10/2015 16:31,10/10/2015 16:31,379
3241,10/23/2015 20:11,10/23/2015 20:25,752
3242,10/2/2015 19:00,10/2/2015 19:11,830
3243,10/4/2015 22:20,10/4/2015 22:33,751
3244,10/6/2015 10:10,10/6/2015 10:14,775
3245,10/28/2015 20:56,10/28/2015 21:20,904
3246,11/14/2015 23:05,11/14/2015 23:06,552
3247,11/20/2015 10:04,11/20/2015 10:07,101
3248,10/23/2015 1:48,10/23/2015 1:51,176
3249,9/16/2015 8:56,9/16/2015 9:09,708
3250,8/22/2015 3:03,8/22/2015 3:19,789
3251,9/15/2015 10:27,9/15/2015 10:48,170
3252,11/17/2015 5:25,11/17/2015 5:32,740
3253,9/18/2015 13:22,9/18/2015 13:43,405
3254,9/30/2015 1:18,9/30/2015 1:46,124
3255,10/14/2015 12:39,10/14/2015 12:49,100
3256,11/20/2015 17:56,11/20/2015 18:17,352
3257,11/2/2015 14:06,11/2/2015 14:09,206
3258,10/15/2015 13:45,10/15/2015 14:05,770
3259,10/15/2015 0:52,10/15/2015 1:12,187
3260,9/2/2015 3:27,9/2/2015 3:27,76
3261,10/25/2015 21:51,10/25/2015 22:19,778
3262,8/18/2015 6:52,8/18/2015 7:16,738
3263,11/30/2015 7:04,11/30/2015 7:10,146
3264,11/5/2015 2:20,11/5/2015 2:40,64
3265,10/27/2015 4:04,10/27/2015 4:06,488
3266,11/2/2015 6:50,11/2/2015 7:16,21
3267,10/7/2015 2:19,10/7/2015 2:45,682
3268,9/29/2015 9:44,9/29/2015 9:45,833
3269,9/15/2015 7:20,9/15/2015 7:23,613
3270,11/30/2015 7:28,11/30/2015 7:29,241
3271,11/10/2015 12:44,11/10/2015 13:00,472
3272,10/18/2015 16:02,10/18/2015 16:29,774
3273,11/5/2015 12:08,11/5/2015 12:20,6
3274,11/22/2015 7:39,11/22/2015 8:02,280
3275,11/24/2015 8:31,11/24/2015 8:57,593
3276,9/25/2015 13:56,9/25/2015 14:05,457
3277,10/17/2015 17:39,10/17/2015 17:54,3
3278,10/5/2015 3:33,10/5/2015 3:36,701
3279,11/24/2015 3:19,11/24/2015 3:29,44
3280,11/7/2015 16:41,11/7/2015 16:49,0
3281,11/28/2015 20:15,11/28/2015 20:26,966
3282,10/21/2015 10:03,10/21/2015 10:06,753
3283,9/8/2015 10:47,9/8/2015 10:52,287
3284,10/18/2015 2:06,10/18/2015 2:33,719
3285,11/19/2015 9:00,11/19/2015 9:17,661
3286,9/13/2015 22:58,9/13/2015 23:21,9
3287,11/1/2015 12:04,11/1/2015 12:19,592
3288,9/18/2015 17:22,9/18/2015 17:34,717
3289,11/9/2015 17:25,11/9/2015 17:27,965
3290,11/28/2015 20:53,11/28/2015 20:58,263
3291,11/12/2015 7:26,11/12/2015 7:46,515
3292,9/25/2015 17:43,9/25/2015 17:49,771
3293,11/26/2015 11:41,11/26/2015 12:10,973
3294,11/26/2015 18:53,11/26/2015 19:05,51
3295,9/20/2015 18:30,9/20/2015 18:38,438
3296,10/14/2015 17:49,10/14/2015 17:53,238
3297,10/28/2015 4:16,10/28/2015 4:19,191
3298,11/5/2015 13:58,11/5/2015 14:07,649
3299,9/18/2015 12:47,9/18/2015 13:07,226
3300,10/6/2015 4:18,10/6/2015 4:39,929
3301,9/25/2015 3:00,9/25/2015 3:16,715
3302,10/9/2015 7:27,10/9/2015 7:29,218
3303,11/16/2015 7:43,11/16/2015 7:51,170
3304,10/30/2015 21:57,10/30/2015 22:05,751
3305,10/14/2015 21:21,10/14/2015 21:46,317
3306,9/3/2015 23:03,9/3/2015 23:30,910
3307,11/3/2015 10:48,11/3/2015 11:09,729
3308,11/26/2015 1:39,11/26/2015 2:06,327
3309,9/25/2015 6:45,9/25/2015 7:11,180
3310,11/17/2015 21:04,11/17/2015 21:10,950
3311,10/14/2015 17:17,10/14/2015 17:23,455
3312,11/18/2015 18:39,11/18/2015 18:44,910
3313,10/10/2015 21:19,10/10/2015 21:45,217
3314,11/21/2015 10:45,11/21/2015 10:49,351
3315,11/11/2015 6:07,11/11/2015 6:21,555
3316,10/23/2015 7:38,10/23/2015 7:57,146
3317,11/19/2015 11:58,11/19/2015 12:20,460
3318,10/17/2015 20:03,10/17/2015 20:28,689
3319,10/29/2015 1:35,10/29/2015 1:45,603
3320,11/13/2015 11:18,11/13/2015 11:20,192
3321,10/7/2015 2:15,10/7/2015 2:33,164
3322,10/25/2015 15:24,10/25/2015 15:32,563
3323,11/29/2015 1:18,11/29/2015 1:41,397
3324,11/22/2015 15:26,11/22/2015 15:55,793
3325,11/21/2015 1:53,11/21/2015 2:14,8
3326,11/14/2015 0:54,11/14/2015 1:12,397
3327,11/26/2015 11:52,11/26/2015 11:54,202
3328,9/24/2015 18:02,9/24/2015 18:05,462
3329,11/24/2015 10:52,11/24/2015 11:11,50
3330,10/2/2015 8:59,10/2/2015 9:15,511
3331,11/7/2015 11:50,11/7/2015 12:18,400
3332,8/30/2015 22:16,8/30/2015 22:38,926
3333,11/21/2015 9:56,11/21/2015 10:07,359
3334,9/18/2015 5:39,9/18/2015 5:41,485
3335,11/27/2015 8:29,11/27/2015 8:43,154
3336,10/1/2015 0:39,10/1/2015 0:52,874
3337,10/23/2015 12:29,10/23/2015 12:43,326
3338,10/22/2015 19:53,10/22/2015 20:09,890
3339,10/7/2015 16:41,10/7/2015 16:44,919
3340,11/18/2015 10:30,11/18/2015 10:55,830
3341,11/23/2015 15:09,11/23/2015 15:23,815
3342,11/8/2015 6:37,11/8/2015 6:49,697
3343,9/12/2015 13:02,9/12/2015 13:11,5
3344,11/6/2015 14:25,11/6/2015 14:29,788
3345,11/29/2015 19:15,11/29/2015 19:44,176
3346,11/27/2015 1:15,11/27/2015 1:16,300
3347,10/29/2015 0:57,10/29/2015 1:26,284
3348,10/31/2015 5:07,10/31/2015 5:33,370
3349,11/21/2015 14:51,11/21/2015 14:56,39
3350,11/17/2015 9:41,11/17/2015 9:43,73
3351,9/29/2015 1:38,9/29/2015 1:39,423
3352,10/14/2015 23:20,10/14/2015 23:47,525
3353,11/18/2015 18:13,11/18/2015 18:31,519
3354,10/18/2015 0:07,10/18/2015 0:30,714
3355,11/19/2015 19:38,11/19/2015 19:41,314
3356,10/19/2015 8:06,10/19/2015 8:25,932
3357,10/18/2015 5:31,10/18/2015 5:50,485
3358,11/27/2015 10:40,11/27/2015 10:43,683
3359,9/25/2015 14:45,9/25/2015 14:57,306
3360,11/8/2015 8:16,11/8/2015 8:16,429
3361,10/25/2015 9:23,10/25/2015 9:36,0
3362,9/26/2015 15:52,9/26/2015 15:57,286
3363,10/26/2015 22:19,10/26/2015 22:30,597
3364,10/2/2015 14:24,10/2/2015 14:33,362
3365,11/8/2015 11:52,11/8/2015 12:12,118
3366,11/23/2015 15:28,11/23/2015 15:37,636
3367,11/7/2015 19:47,11/7/2015 20:04,535
3368,11/1/2015 17:39,11/1/2015 18:07,225
3369,11/1/2015 16:57,11/1/2015 17:01,370
3370,11/22/2015 4:07,11/22/2015 4:15,236
3371,10/8/2015 19:26,10/8/2015 19:46,666
3372,11/15/2015 7:49,11/15/2015 8:06,356
3373,10/31/2015 19:11,10/31/2015 19:32,535
3374,11/29/2015 2:39,11/29/2015 3:01,549
3375,11/28/2015 22:32,11/28/2015 22:49,843
3376,10/30/2015 18:34,10/30/2015 18:37,954
3377,10/22/2015 0:51,10/22/2015 0:52,398
3378,12/1/2015 8:08,12/1/2015 8:29,9
3379,9/9/2015 0:43,9/9/2015 0:57,303
3380,10/22/2015 19:36,10/22/2015 19:45,771
3381,11/9/2015 7:33,11/9/2015 8:03,809
3382,10/24/2015 19:47,10/24/2015 19:58,484
3383,9/25/2015 22:18,9/25/2015 22:19,247
3384,10/27/2015 21:37,10/27/2015 21:43,907
3385,11/9/2015 1:53,11/9/2015 2:18,489
3386,11/15/2015 6:37,11/15/2015 6:48,860
3387,11/7/2015 17:16,11/7/2015 17:25,475
3388,11/24/2015 4:59,11/24/2015 5:19,7
3389,10/17/2015 15:09,10/17/2015 15:17,180
3390,11/18/2015 3:48,11/18/2015 4:04,929
3391,10/3/2015 6:08,10/3/2015 6:36,336
3392,11/23/2015 15:11,11/23/2015 15:35,542
3393,11/25/2015 18:10,11/25/2015 18:29,4
3394,8/23/2015 10:03,8/23/2015 10:15,887
3395,8/30/2015 23:14,8/30/2015 23:37,723
3396,9/17/2015 18:00,9/17/2015 18:09,94
3397,11/2/2015 5:31,11/2/2015 5:35,670
3398,9/8/2015 15:45,9/8/2015 16:02,950
3399,11/23/2015 14:17,11/23/2015 14:41,83
3400,11/12/2015 7:12,11/12/2015 7:39,567
3401,10/12/2015 23:27,10/12/2015 23:30,540
3402,10/31/2015 13:15,10/31/2015 13:20,347
3403,9/19/2015 21:48,9/19/2015 22:11,810
3404,10/29/2015 10:29,10/29/2015 10:37,381
3405,9/29/2015 0:39,9/29/2015 0:57,161
3406,8/20/2015 3:53,8/20/2015 4:05,207
3407,9/28/2015 7:41,9/28/2015 7:51,815
3408,9/12/2015 3:50,9/12/2015 4:18,768
3409,10/12/2015 2:22,10/12/2015 2:32,832
3410,9/23/2015 11:02,9/23/2015 11:23,5
3411,10/19/2015 22:41,10/19/2015 22:46,234
3412,11/5/2015 14:30,11/5/2015 14:56,859
3413,10/23/2015 23:48,10/23/2015 23:56,731
3414,11/7/2015 7:06,11/7/2015 7:13,559
3415,11/30/2015 6:38,11/30/2015 6:45,117
3416,11/20/2015 17:57,11/20/2015 18:12,875
3417,9/1/2015 10:20,9/1/2015 10:26,215
3418,10/25/2015 10:01,10/25/2015 10:02,247
3419,11/5/2015 10:39,11/5/2015 10:56,413
3420,10/7/2015 15:27,10/7/2015 15:45,436
3421,9/9/2015 1:41,9/9/2015 1:59,410
3422,10/24/2015 7:20,10/24/2015 7:46,760
3423,10/31/2015 4:54,10/31/2015 5:19,61
3424,9/12/2015 15:36,9/12/2015 15:45,158
3425,10/5/2015 17:50,10/5/2015 18:17,222
3426,10/31/2015 7:45,10/31/2015 7:51,933
3427,10/24/2015 5:01,10/24/2015 5:20,259
3428,11/7/2015 19:53,11/7/2015 20:12,640
3429,9/6/2015 10:29,9/6/2015 10:38,768
3430,9/14/2015 2:34,9/14/2015 2:53,45
3431,10/28/2015 4:11,10/28/2015 4:21,814
3432,11/21/2015 18:53,11/21/2015 19:08,271
3433,11/3/2015 4:16,11/3/2015 4:43,913
3434,11/4/2015 10:14,11/4/2015 10:34,56
3435,10/12/2015 5:11,10/12/2015 5:18,930
3436,11/15/2015 20:22,11/15/2015 20:34,118
3437,9/6/2015 14:49,9/6/2015 15:06,269
3438,8/17/2015 1:09,8/17/2015 1:18,797
3439,11/25/2015 5:54,11/25/2015 6:03,312
3440,9/15/2015 17:55,9/15/2015 18:04,766
3441,9/29/2015 10:20,9/29/2015 10:22,849
3442,9/6/2015 19:47,9/6/2015 20:11,794
3443,10/25/2015 17:34,10/25/2015 17:45,130
3444,11/2/2015 23:54,11/3/2015 0:13,499
3445,11/6/2015 23:19,11/6/2015 23:44,737
3446,11/26/2015 0:48,11/26/2015 1:17,585
3447,9/21/2015 4:15,9/21/2015 4:40,6
3448,10/11/2015 12:11,10/11/2015 12:28,364
3449,11/5/2015 5:09,11/5/2015 5:30,277
3450,9/18/2015 13:07,9/18/2015 13:34,577
3451,11/2/2015 15:29,11/2/2015 15:37,101
3452,12/1/2015 12:33,12/1/2015 12:41,218
3453,11/23/2015 16:59,11/23/2015 17:26,172
3454,11/4/2015 4:25,11/4/2015 4:46,102
3455,10/22/2015 5:47,10/22/2015 5:48,484
3456,9/29/2015 8:43,9/29/2015 8:58,9
3457,8/19/2015 18:08,8/19/2015 18:19,782
3458,11/16/2015 4:36,11/16/2015 4:52,640
3459,11/23/2015 17:08,11/23/2015 17:09,710
3460,11/9/2015 3:23,11/9/2015 3:46,284
3461,9/30/2015 2:57,9/30/2015 2:59,718
3462,11/9/2015 19:22,11/9/2015 19:43,797
3463,10/17/2015 13:29,10/17/2015 13:36,147
3464,11/15/2015 14:49,11/15/2015 14:59,485
3465,11/25/2015 10:23,11/25/2015 10:46,950
3466,11/22/2015 5:37,11/22/2015 5:43,871
3467,11/26/2015 11:13,11/26/2015 11:25,897
3468,11/21/2015 3:33,11/21/2015 3:53,721
3469,10/31/2015 13:06,10/31/2015 13:20,567
3470,10/18/2015 2:55,10/18/2015 2:56,466
3471,11/26/2015 22:44,11/26/2015 22:55,931
3472,11/27/2015 16:48,11/27/2015 17:01,516
3473,11/14/2015 17:18,11/14/2015 17:19,666
3474,10/18/2015 3:55,10/18/2015 4:07,680
3475,9/27/2015 1:15,9/27/2015 1:43,692
3476,10/15/2015 2:58,10/15/2015 3:25,728
3477,9/17/2015 10:07,9/17/2015 10:21,987
3478,8/24/2015 6:04,8/24/2015 6:13,466
3479,11/9/2015 2:06,11/9/2015 2:11,849
3480,10/24/2015 21:16,10/24/2015 21:19,926
3481,11/17/2015 14:47,11/17/2015 15:08,127
3482,10/27/2015 19:27,10/27/2015 19:40,323
3483,11/7/2015 10:56,11/7/2015 11:08,602
3484,9/24/2015 10:10,9/24/2015 10:39,456
3485,10/13/2015 0:20,10/13/2015 0:31,392
3486,11/16/2015 18:42,11/16/2015 18:47,806
3487,9/25/2015 18:58,9/25/2015 19:21,476
3488,11/26/2015 19:30,11/26/2015 19:40,415
3489,11/30/2015 17:20,11/30/2015 17:33,963
3490,10/8/2015 22:12,10/8/2015 22:26,145
3491,9/13/2015 12:17,9/13/2015 12:35,973
3492,10/5/2015 9:35,10/5/2015 9:37,285
